phase	literal	pos	family	voice	note	trust	stratum	verdict	fix_pos	fix_family	fix_voice	audit_note
p3	小圖	u			no-source;p3;fallback	low	low|u|plain					
p3	小學生	u			no-source;fallback	low	low|u|plain					
p3	小溪	u			no-source;p3;fallback	low	low|u|plain					
p3	小貞到	u			no-source;p3;fallback	low	low|u|plain					
p3	小貞用	u			no-source;p3;fallback	low	low|u|plain					
p3	工業化	u			no-source;fallback	low	low|u|plain					
p3	工業園	u			no-source;p3;fallback	low	low|u|plain					
p3	左下角	u			no-source;fallback	low	low|u|plain					
p3	差異化	u			no-source;p3;fallback	low	low|u|plain					
p3	帶到	u			no-source;p3;fallback	low	low|u|plain					
p3	幫襯	u			no-source;fallback	low	low|u|plain					
p3	年年	u			no-source;fallback	low	low|u|plain					
p3	年產	u			no-source;p3;fallback	low	low|u|plain					
p3	幾個鐘	u			no-source;p3;fallback	low	low|u|plain					
p3	幾勁	u			no-source;p3;fallback	low	low|u|plain					
p3	幾鐘	u			no-source;p3;fallback	low	low|u|plain					
p3	床度	u			no-source;p3;fallback	low	low|u|plain					
p3	廈門市	u			no-source;p3;fallback	low	low|u|plain					
p3	廢時	u			no-source;p3;fallback	low	low|u|plain					
p3	廣泛應用	u			no-source;p3;fallback	low	low|u|plain					
p3	建立健全	u			no-source;p3;fallback	low	low|u|plain					
p3	弱勢群體	u			no-source;fallback	low	low|u|plain					
p3	張學友	u			no-source;p3;fallback	low	low|u|plain					
p3	強行	u			no-source;fallback	low	low|u|plain					
p3	彈起	u			no-source;p3;fallback	low	low|u|plain					
p3	很清楚	u			no-source;p3;fallback	low	low|u|plain					
p3	很辛苦	u			no-source;p3;fallback	low	low|u|plain					
p3	很開心	u			no-source;p3;fallback	low	low|u|plain					
p3	後才能	u			no-source;p3;fallback	low	low|u|plain					
p3	後續	u			no-source;fallback	low	low|u|plain					
p3	微不足道	u			no-source;fallback	low	low|u|plain					
p3	徵集	u			no-source;p3;fallback	low	low|u|plain					
p3	必要性	u			no-source;p3;fallback	low	low|u|plain					
p3	想給	u			no-source;p3;fallback	low	low|u|plain					
p3	想說	u			no-source;p3;fallback	low	low|u|plain					
p3	想買	u			no-source;p3;fallback	low	low|u|plain					
p3	意想不到	u			no-source;fallback	low	low|u|plain					
p3	意料	u			no-source;fallback	low	low|u|plain					
p3	應聲	u			no-source;fallback	low	low|u|plain					
p3	應該可以	u			no-source;p3;fallback	low	low|u|plain					
p3	懷裏	u			no-source;fallback	low	low|u|plain					
p3	成色	u			no-source;p3;fallback	low	low|u|plain					
p3	我只想	u			no-source;p3;fallback	low	low|u|plain					
p3	我就不	u			no-source;p3;fallback	low	low|u|plain					
p3	我想說	u			no-source;p3;fallback	low	low|u|plain					
p3	我看看	u			no-source;p3;fallback	low	low|u|plain					
p3	我記	u			no-source;p3;fallback	low	low|u|plain					
p3	我那	u			no-source;p3;fallback	low	low|u|plain					
p3	所需要	u			no-source;p3;fallback	low	low|u|plain					
p3	手信	u			no-source;p3;fallback	low	low|u|plain					
p3	才叫	u			no-source;p3;fallback	low	low|u|plain					
p3	扐	u			no-source;fallback	low	low|u|plain					
p3	打打	u			no-source;p3;fallback	low	low|u|plain					
p3	打拼	u			no-source;p3;fallback	low	low|u|plain					
p3	打轉	u			no-source;fallback	low	low|u|plain					
p3	技嘉	u			no-source;p3;fallback	low	low|u|plain					
p3	掌聲	u			no-source;fallback	low	low|u|plain					
p3	插槽	u			no-source;p3;fallback	low	low|u|plain					
p3	換來	u			no-source;p3;fallback	low	low|u|plain					
p3	搏	u			no-source;fallback	low	low|u|plain					
p3	搗	u			no-source;p3;fallback	low	low|u|plain					
p3	搜狐博客	u			no-source;p3;fallback	low	low|u|plain					
p3	搞事	u			no-source;p3;fallback	low	low|u|plain					
p3	撇	u			no-source;p3;fallback	low	low|u|plain					
p3	撒旦	u			no-source;p3;fallback	low	low|u|plain					
p3	擦拭	u			no-source;p3;fallback	low	low|u|plain					
p3	擦過	u			no-source;p3;fallback	low	low|u|plain					
p3	擺到	u			no-source;p3;fallback	low	low|u|plain					
p3	擺脫	u			no-source;fallback	low	low|u|plain					
p3	支槍	u			no-source;p3;fallback	low	low|u|plain					
p3	救了	u			no-source;p3;fallback	low	low|u|plain					
p3	整傷	u			no-source;p3;fallback	low	low|u|plain					
p3	整到	u			no-source;fallback	low	low|u|plain					
p3	整條	u			no-source;p3;fallback	low	low|u|plain					
p3	新品	u			no-source;p3;fallback	low	low|u|plain					
p3	新生兒	u			no-source;p3;fallback	low	low|u|plain					
p3	新界	u			no-source;p3;fallback	low	low|u|plain					
p3	新聞聯播	u			no-source;p3;fallback	low	low|u|plain					
p3	新華網	u			no-source;p3;fallback	low	low|u|plain					
p3	既蘭卡特	u			no-source;p3;fallback	low	low|u|plain					
p3	日本人	u			no-source;p3;fallback	low	low|u|plain					
p3	明確規定	u			no-source;p3;fallback	low	low|u|plain					
p3	明細	u			no-source;fallback	low	low|u|plain					
p3	易於	u			no-source;p3;fallback	low	low|u|plain					
p3	是一位	u			no-source;p3;fallback	low	low|u|plain					
p3	是世界上	u			no-source;p3;fallback	low	low|u|plain					
p3	是他	u			no-source;p3;fallback	low	low|u|plain					
p3	是讓	u			no-source;p3;fallback	low	low|u|plain					
p3	晏覺	u			no-source;p3;fallback	low	low|u|plain					
p3	普查	u			no-source;fallback	low	low|u|plain					
p3	暈咗	u			no-source;p3;fallback	low	low|u|plain					
p3	暴	u			no-source;p3;fallback	low	low|u|plain					
p3	書本	u			no-source;p3;fallback	low	low|u|plain					
p3	曾任	u			no-source;p3;fallback	low	low|u|plain					
p3	最後一天	u			no-source;p3;fallback	low	low|u|plain					
p3	最早的	u			no-source;p3;fallback	low	low|u|plain					
p3	最終還是	u			no-source;p3;fallback	low	low|u|plain					
p3	最高	u			no-source;fallback	low	low|u|plain					
p3	會嚟	u			no-source;p3;fallback	low	low|u|plain					
p3	會說	u			no-source;p3;fallback	low	low|u|plain					
p3	月月	u			no-source;p3;fallback	low	low|u|plain					
p3	有人認爲	u			no-source;p3;fallback	low	low|u|plain					
p3	有兩個	u			no-source;p3;fallback	low	low|u|plain					
p3	有型	u			no-source;fallback	low	low|u|plain					
p3	有序	u			no-source;fallback	low	low|u|plain					
p3	有緣	u			no-source;p3;fallback	low	low|u|plain					
p3	有車	u			no-source;p3;fallback	low	low|u|plain					
p3	有過	u			no-source;p3;fallback	low	low|u|plain					
p3	有邊	u			no-source;p3;fallback	low	low|u|plain					
p3	有點像	u			no-source;p3;fallback	low	low|u|plain					
p3	朕	u			no-source;p3;fallback	low	low|u|plain					
p3	未予	u			no-source;p3;fallback	low	low|u|plain					
p3	未有	u			no-source;fallback	low	low|u|plain					
p3	未死	u			no-source;p3;fallback	low	low|u|plain					
p3	末	u			no-source;fallback	low	low|u|plain					
p3	本機	u			no-source;p3;fallback	low	low|u|plain					
p3	本網站	u			no-source;p3;fallback	low	low|u|plain					
p3	朱	u			no-source;p3;fallback	low	low|u|plain					
p3	東航	u			no-source;p3;fallback	low	low|u|plain					
p3	林子	u			no-source;p3;fallback	low	low|u|plain					
p3	林綺雯	u			no-source;p3;fallback	low	low|u|plain					
p3	校區	u			no-source;p3;fallback	low	low|u|plain					
p3	格格	u			no-source;p3;fallback	low	low|u|plain					
p3	梓謙	u			no-source;p3;fallback	low	low|u|plain					
p3	條春	u			no-source;p3;fallback	low	low|u|plain					
p3	條碼	u			no-source;p3;fallback	low	low|u|plain					
p3	條裙	u			no-source;p3;fallback	low	low|u|plain					
p3	楞	u			no-source;p3;fallback	low	low|u|plain					
p3	業務員	u			no-source;fallback	low	low|u|plain					
p3	機型	u			no-source;p3;fallback	low	low|u|plain					
p3	次同	u			no-source;p3;fallback	low	low|u|plain					
p3	歎	u			no-source;p3;fallback	low	low|u|plain					
p3	此案	u			no-source;p3;fallback	low	low|u|plain					
p3	歷史上最	u			no-source;p3;fallback	low	low|u|plain					
p3	歹徒	u			no-source;p3;fallback	low	low|u|plain					
p3	殘魂	u			no-source;p3;fallback	low	low|u|plain					
p3	每當	u			no-source;fallback	low	low|u|plain					
p3	比到	u			no-source;p3;fallback	low	low|u|plain					
p3	比方	u			no-source;p3;fallback	low	low|u|plain					
p3	比較低	u			no-source;p3;fallback	low	low|u|plain					
p3	比較大	u			no-source;p3;fallback	low	low|u|plain					
p3	比較容易	u			no-source;p3;fallback	low	low|u|plain					
p3	氏	u			no-source;p3;fallback	low	low|u|plain					
p3	民用	u			no-source;p3;fallback	low	low|u|plain					
p3	民進黨	u			no-source;p3;fallback	low	low|u|plain					
p3	水平線	u			no-source;fallback	low	low|u|plain					
p3	水面	u			no-source;fallback	low	low|u|plain					
p3	求情	u			no-source;fallback	low	low|u|plain					
p3	油價	u			no-source;fallback	low	low|u|plain					
p3	油田	u			no-source;fallback	low	low|u|plain					
p3	法國	u			no-source;fallback	low	low|u|plain					
p3	泡妞	u			no-source;p3;fallback	low	low|u|plain					
p3	洞口	u			no-source;p3;fallback	low	low|u|plain					
p3	浩方	u			no-source;p3;fallback	low	low|u|plain					
p3	淋溼	u			no-source;p3;fallback	low	low|u|plain					
p3	深信	u			no-source;fallback	low	low|u|plain					
p3	深加工	u			no-source;p3;fallback	low	low|u|plain					
p3	深層次	u			no-source;p3;fallback	low	low|u|plain					
p3	測	u			no-source;p3;fallback	low	low|u|plain					
p3	港女	u			no-source;p3;fallback	low	low|u|plain					
p3	源代碼	u			no-source;fallback	low	low|u|plain					
p3	潮州	u			no-source;p3;fallback	low	low|u|plain					
p3	濛	u			no-source;p3;fallback	low	low|u|plain					
p3	火車站	u			no-source;fallback	low	low|u|plain					
p3	無心	u			no-source;fallback	low	low|u|plain					
p3	無憂	u			no-source;p3;fallback	low	low|u|plain					
p3	熊市	u			no-source;p3;fallback	low	low|u|plain					
p3	熱血	u			no-source;fallback	low	low|u|plain					
p3	爬上	u			no-source;p3;fallback	low	low|u|plain					
p3	爲你	u			no-source;p3;fallback	low	low|u|plain					
p3	牛牛	u			no-source;p3;fallback	low	low|u|plain					
p3	猙獰	u			no-source;p3;fallback	low	low|u|plain					
p3	猛然	u			no-source;p3;fallback	low	low|u|plain					
p3	獲獎	u			no-source;fallback	low	low|u|plain					
p3	王爺	u			no-source;p3;fallback	low	low|u|plain					
p3	玲	u			no-source;p3;fallback	low	low|u|plain					
p3	現實生活	u			no-source;p3;fallback	low	low|u|plain					
p3	現貨	u			no-source;fallback	low	low|u|plain					
p3	甚爲	u			no-source;p3;fallback	low	low|u|plain					
p3	甜品	u			no-source;fallback	low	low|u|plain					
p3	產業鏈	u			no-source;p3;fallback	low	low|u|plain					
p3	用條	u			no-source;p3;fallback	low	low|u|plain					
p3	田中	u			no-source;p3;fallback	low	low|u|plain					
p3	畢業證	u			no-source;p3;fallback	low	low|u|plain					
p3	發展空間	u			no-source;p3;fallback	low	low|u|plain					
p3	發揚	u			no-source;fallback	low	low|u|plain					
p3	發晒	u			no-source;p3;fallback	low	low|u|plain					
p3	白煙	u			no-source;p3;fallback	low	low|u|plain					
p3	百科	u			no-source;p3;fallback	low	low|u|plain					
p3	皮皮	u			no-source;p3;fallback	low	low|u|plain					
p3	相聲	u			no-source;fallback	low	low|u|plain					
p3	看不慣	u			no-source;p3;fallback	low	low|u|plain					
p3	看似	u			no-source;fallback	low	low|u|plain					
p3	看點	u			no-source;p3;fallback	low	low|u|plain					
p3	真的很	u			no-source;p3;fallback	low	low|u|plain					
p3	睡在	u			no-source;p3;fallback	low	low|u|plain					
p3	研究所	u			no-source;fallback	low	low|u|plain					
p3	砵	u			no-source;p3;fallback	low	low|u|plain					
p3	碩士學位	u			no-source;fallback	low	low|u|plain					
p3	示弱	u			no-source;p3;fallback	low	low|u|plain					
p3	神聖	u			no-source;fallback	low	low|u|plain					
p3	祿	u			no-source;p3;fallback	low	low|u|plain					
p3	福建	u			no-source;fallback	low	low|u|plain					
p3	私	u			no-source;p3;fallback	low	low|u|plain					
p3	私營化	u			no-source;p3;fallback	low	low|u|plain					
p3	稀有	u			no-source;p3;fallback	low	low|u|plain					
p3	稅率	u			no-source;p3;fallback	low	low|u|plain					
p3	程	u			no-source;fallback	low	low|u|plain					
p3	竄	u			no-source;p3;fallback	low	low|u|plain					
p3	第一眼	u			no-source;p3;fallback	low	low|u|plain					
p3	第一章	u			no-source;p3;fallback	low	low|u|plain					
p3	第三季	u			no-source;p3;fallback	low	low|u|plain					
p3	第四章	u			no-source;p3;fallback	low	low|u|plain					
p3	答得	u			no-source;p3;fallback	low	low|u|plain					
p3	節前	u			no-source;p3;fallback	low	low|u|plain					
p3	米線	u			no-source;p3;fallback	low	low|u|plain					
p3	紥	u			no-source;p3;fallback	low	low|u|plain					
p3	細榮	u			no-source;p3;fallback	low	low|u|plain					
p3	細貓	u			no-source;p3;fallback	low	low|u|plain					
p3	組委會	u			no-source;p3;fallback	low	low|u|plain					
p3	給人以	u			no-source;p3;fallback	low	low|u|plain					
p3	給您	u			no-source;p3;fallback	low	low|u|plain					
p3	統計數據	u			no-source;p3;fallback	low	low|u|plain					
p3	經濟學家	u			no-source;p3;fallback	low	low|u|plain					
p3	經貿	u			no-source;fallback	low	low|u|plain					
p3	經驗豐富	u			no-source;p3;fallback	low	low|u|plain					
p3	網名	u			no-source;p3;fallback	low	low|u|plain					
p3	緊貼	u			no-source;fallback	low	low|u|plain					
p3	編制	u			no-source;fallback	low	low|u|plain					
p3	總公司	u			no-source;fallback	low	low|u|plain					
p3	總在	u			no-source;p3;fallback	low	low|u|plain					
p3	纔不會	u			no-source;p3;fallback	low	low|u|plain					
p3	纔開始	u			no-source;p3;fallback	low	low|u|plain					
p3	置頂	u			no-source;p3;fallback	low	low|u|plain					
p3	美酒	u			no-source;p3;fallback	low	low|u|plain					
p3	美食	u			no-source;fallback	low	low|u|plain					
p3	老劉	u			no-source;p3;fallback	low	low|u|plain					
p3	老朋友	u			no-source;p3;fallback	low	low|u|plain					
p3	考前	u			no-source;p3;fallback	low	low|u|plain					
p3	耦合	u			no-source;p3;fallback	low	low|u|plain					
p3	聊天室	u			no-source;p3;fallback	low	low|u|plain					
p3	聽下	u			no-source;p3;fallback	low	low|u|plain					
p3	聽懂	u			no-source;p3;fallback	low	low|u|plain					
p3	股東大會	u			no-source;p3;fallback	low	low|u|plain					
p3	肥龍同	u			no-source;p3;fallback	low	low|u|plain					
p3	能做	u			no-source;p3;fallback	low	low|u|plain					
p3	能喫	u			no-source;p3;fallback	low	low|u|plain					
p3	脫	u			no-source;fallback	low	low|u|plain					
p3	自閉	u			no-source;p3;fallback	low	low|u|plain					
p3	舒淇	u			no-source;p3;fallback	low	low|u|plain					
p3	華麗	u			no-source;fallback	low	low|u|plain					
p3	蔣震滔	u			no-source;p3;fallback	low	low|u|plain					
p3	蕪湖	u			no-source;p3;fallback	low	low|u|plain					
p3	薩滿	u			no-source;p3;fallback	low	low|u|plain					
p3	蛋治	u			no-source;p3;fallback	low	low|u|plain					
p3	血清	u			no-source;fallback	low	low|u|plain					
p3	血腥	u			no-source;fallback	low	low|u|plain					
p3	衛浴	u			no-source;p3;fallback	low	low|u|plain					
p3	衝咗	u			no-source;p3;fallback	low	low|u|plain					
p3	衝返	u			no-source;p3;fallback	low	low|u|plain					
p3	衣物	u			no-source;fallback	low	low|u|plain					
p3	裏去	u			no-source;p3;fallback	low	low|u|plain					
p3	西斜	u			no-source;p3;fallback	low	low|u|plain					
p3	西面	u			no-source;p3;fallback	low	low|u|plain					
p3	要不是	u			no-source;fallback	low	low|u|plain					
p3	要你	u			no-source;p3;fallback	low	low|u|plain					
p3	要寫	u			no-source;p3;fallback	low	low|u|plain					
p3	要看	u			no-source;p3;fallback	low	low|u|plain					
p3	要跟	u			no-source;p3;fallback	low	low|u|plain					
p3	見不到	u			no-source;p3;fallback	low	low|u|plain					
p3	解套	u			no-source;p3;fallback	low	low|u|plain					
p3	解脫	u			no-source;p3;fallback	low	low|u|plain					
p3	計算器	u			no-source;p3;fallback	low	low|u|plain					
p3	設定	u			no-source;p3;fallback	low	low|u|plain					
p3	診治	u			no-source;p3;fallback	low	low|u|plain					
p3	詹	u			no-source;p3;fallback	low	low|u|plain					
p3	誠意	u			no-source;p3;fallback	low	low|u|plain					
p3	調料	u			no-source;p3;fallback	low	low|u|plain					
p3	調頭	u			no-source;fallback	low	low|u|plain					
p3	請來	u			no-source;p3;fallback	low	low|u|plain					
p3	請用	u			no-source;p3;fallback	low	low|u|plain					
p3	請聯繫	u			no-source;p3;fallback	low	low|u|plain					
p3	講出嚟	u			no-source;p3;fallback	low	low|u|plain					
p3	講嘅	u			no-source;p3;fallback	low	low|u|plain					
p3	證券投資	u			no-source;p3;fallback	low	low|u|plain					
p3	識路	u			no-source;p3;fallback	low	low|u|plain					
p3	警局	u			no-source;p3;fallback	low	low|u|plain					
p3	讀研	u			no-source;p3;fallback	low	low|u|plain					
p3	讓您	u			no-source;p3;fallback	low	low|u|plain					
p3	豆腐	u			no-source;fallback	low	low|u|plain					
p3	豈不	u			no-source;p3;fallback	low	low|u|plain					
p3	豬朋狗友	u			no-source;fallback	low	low|u|plain					
p3	貪錢	u			no-source;p3;fallback	low	low|u|plain					
p3	責任人	u			no-source;p3;fallback	low	low|u|plain					
p3	貴陽	u			no-source;fallback	low	low|u|plain					
p3	走低	u			no-source;p3;fallback	low	low|u|plain					
p3	走好	u			no-source;p3;fallback	low	low|u|plain					
p3	趙本山	u			no-source;p3;fallback	low	low|u|plain					
p3	跑到	u			no-source;p3;fallback	low	low|u|plain					
p3	跑過	u			no-source;p3;fallback	low	low|u|plain					
p3	路由	u			no-source;p3;fallback	low	low|u|plain					
p3	蹤影	u			no-source;fallback	low	low|u|plain					
p3	車型	u			no-source;fallback	low	low|u|plain					
p3	輔導員	u			no-source;p3;fallback	low	low|u|plain					
p3	轆轆	u			no-source;fallback	low	low|u|plain					
p3	轉載自	u			no-source;p3;fallback	low	low|u|plain					
p3	辦公廳	u			no-source;p3;fallback	low	low|u|plain					
p3	農業部	u			no-source;p3;fallback	low	low|u|plain					
p3	迄今	u			no-source;p3;fallback	low	low|u|plain					
p3	送來	u			no-source;p3;fallback	low	low|u|plain					
p3	送死	u			no-source;p3;fallback	low	low|u|plain					
p3	逐步	u			no-source;p3;fallback	low	low|u|plain					
p3	這些人	u			no-source;p3;fallback	low	low|u|plain					
p3	這些東西	u			no-source;p3;fallback	low	low|u|plain					
p3	這個傢伙	u			no-source;p3;fallback	low	low|u|plain					
p3	這傢伙	u			no-source;p3;fallback	low	low|u|plain					
p3	這纔是	u			no-source;p3;fallback	low	low|u|plain					
p3	通話	u			no-source;fallback	low	low|u|plain					
p3	逝	u			no-source;p3;fallback	low	low|u|plain					
p3	過呀	u			no-source;p3;fallback	low	low|u|plain					
p3	過嘢	u			no-source;p3;fallback	low	low|u|plain					
p3	過戶	u			no-source;p3;fallback	low	low|u|plain					
p3	過會	u			no-source;p3;fallback	low	low|u|plain					
p3	過節	u			no-source;p3;fallback	low	low|u|plain					
p3	還挺	u			no-source;p3;fallback	low	low|u|plain					
p3	還早	u			no-source;p3;fallback	low	low|u|plain					
p3	還會有	u			no-source;p3;fallback	low	low|u|plain					
p3	還真是	u			no-source;p3;fallback	low	low|u|plain					
p3	邊會	u			no-source;p3;fallback	low	low|u|plain					
p3	那本	u			no-source;p3;fallback	low	low|u|plain					
p3	那種	u			no-source;p3;fallback	low	low|u|plain					
p3	配搭	u			no-source;p3;fallback	low	low|u|plain					
p3	醫好	u			no-source;p3;fallback	low	low|u|plain					
p3	鋁合金	u			no-source;p3;fallback	low	low|u|plain					
p3	錄入	u			no-source;p3;fallback	low	low|u|plain					
p3	鎚	u			no-source;p3;fallback	low	low|u|plain					
p3	鐵礦	u			no-source;p3;fallback	low	low|u|plain					
p3	鐵礦石	u			no-source;p3;fallback	low	low|u|plain					
p3	鑫	u			no-source;fallback	low	low|u|plain					
p3	長輩	u			no-source;p3;fallback	low	low|u|plain					
p3	開個	u			no-source;p3;fallback	low	low|u|plain					
p3	關愛	u			no-source;fallback	low	low|u|plain					
p3	關機	u			no-source;fallback	low	low|u|plain					
p3	關稅	u			no-source;p3;fallback	low	low|u|plain					
p3	關系	u			no-source;p3;fallback	low	low|u|plain					
p3	防控	u			no-source;p3;fallback	low	low|u|plain					
p3	阿南道	u			no-source;p3;fallback	low	low|u|plain					
p3	阿平	u			no-source;p3;fallback	low	low|u|plain					
p3	阿黃	u			no-source;p3;fallback	low	low|u|plain					
p3	限於	u			no-source;p3;fallback	low	low|u|plain					
p3	陣時	u			no-source;p3;fallback	low	low|u|plain					
p3	難爲	u			no-source;fallback	low	low|u|plain					
p3	難講	u			no-source;p3;fallback	low	low|u|plain					
p3	零售商	u			no-source;p3;fallback	low	low|u|plain					
p3	電臺	u			no-source;fallback	low	low|u|plain					
p3	靠着	u			no-source;p3;fallback	low	low|u|plain					
p3	音箱	u			no-source;fallback	low	low|u|plain					
p3	響到	u			no-source;p3;fallback	low	low|u|plain					
p3	頭望	u			no-source;p3;fallback	low	low|u|plain					
p3	頭箍	u			no-source;p3;fallback	low	low|u|plain					
p3	飛利浦	u			no-source;p3;fallback	low	low|u|plain					
p3	飛機票	u			no-source;p3;fallback	low	low|u|plain					
p3	食下	u			no-source;p3;fallback	low	low|u|plain					
p3	飯堂	u			no-source;fallback	low	low|u|plain					
p3	飲飲	u			no-source;p3;fallback	low	low|u|plain					
p3	餘人	u			no-source;p3;fallback	low	low|u|plain					
p3	馬丁	u			no-source;p3;fallback	low	low|u|plain					
p3	駕照	u			no-source;fallback	low	low|u|plain					
p3	體型	u			no-source;p3;fallback	low	low|u|plain					
p3	高低	u			no-source;fallback	low	low|u|plain					
p3	高的	u			no-source;p3;fallback	low	low|u|plain					
p3	鬧交	u			no-source;fallback	low	low|u|plain					
p3	鬼知	u			no-source;p3;fallback	low	low|u|plain					
p3	魯尼	u			no-source;p3;fallback	low	low|u|plain					
p3	鹹溼	u			no-source;p3;fallback	low	low|u|plain					
p3	麥皓臻	u			no-source;p3;fallback	low	low|u|plain					
p3	麥迪	u			no-source;p3;fallback	low	low|u|plain					
p3	麻麻	u			no-source;p3;fallback	low	low|u|plain					
p3	麼麼	u			no-source;p3;fallback	low	low|u|plain					
p3	黃金周	u			no-source;p3;fallback	low	low|u|plain					
p3	點球	u			no-source;fallback	low	low|u|plain					
p3	點評	u			no-source;fallback	low	low|u|plain					
p3	點點頭	u			no-source;p3;fallback	low	low|u|plain					
p3	黨內	u			no-source;p3;fallback	low	low|u|plain					
p3	鼻頭	u			no-source;p3;fallback	low	low|u|plain					
p3	鼻鼻	u			no-source;p3;fallback	low	low|u|plain					
p3	互助	r,v			cow-multi;p3	medium	medium|gate|plain					
p3	侮辱	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	侵犯	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	保管	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	偏愛	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	傷痛	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	免除	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	分攤	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	刺痛	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	削	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	勘探	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	吹氣	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	告別	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	固有	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	埋伏	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	培養	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	奮鬥	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	定額	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	實踐	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	展覽	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	干擾	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	愛好	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	批准	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	抨擊	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	搖擺	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	操作	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	改良	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	放火	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	流通	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	混合	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	激烈	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	熟練	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	爭吵	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	犯罪	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	略微	n,r			cow-multi;p3	medium	medium|gate|plain					
p3	發熱	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	瞄準	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	粉碎	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	結合	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	編織	a,n,v			cow-multi;p3	medium	medium|gate|plain					
p3	總結	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	繼承	a,v			cow-multi	medium	medium|gate|plain					
p3	趕緊	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	辯論	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	追蹤	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	通風	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	違反	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	遠離	a,n,v			cow-multi	medium	medium|gate|plain					
p3	遺傳	n,v			cow-multi;p3	medium	medium|gate|plain					
p3	顫抖	a,n,v			cow-multi	medium	medium|gate|plain					
